,Phrase,Classe réelle,Classe prédite
434,rate r for strong languag sexual dialogu drug use crude humor violenc and brief nuditi star ben affleck matt damon linda fiorentino salma hayek alan rickman chri rock kevin smith jason mew jason lee georg carlin alani morissett run time minut be a huge fan of kevin smith i wa expect a lot out of hi newest project dogma it might just be kevin s best work to date it s veri funni with smart and foul mouth dialogu while unexpectedli it ha a seriou underton to it and besid go against god and jesu christ it actual tri to tell peopl that there is such a thing rather than that there isn t in a littl movi premier at sundanc thi littl film wa call clerk and thi littl film went on to becom a huge video sensat you realli can t meet a person on thi green earth who ha not seen clerk it wa hail by critic as one of the best movi of the year and soon a sequel is come in kevin made anoth movi mallrat that flop horribl thought it wa not the best movi ever made it wa a pretti good littl flick it wa pan by critic but hail by audienc and in chase ami came out and wa kevin s biggest success to date now in we get a great littl movi by the name of dogma wow what a cast ok here is the plot in thi movi linda fiorentino play a regular woman who work at an abort clinic one day at her hous metatron the voic of god appear at her hous much to her surpris and tell her that she must stop two fallen angel matt damon and ben affleck from get back into heaven by way of a church ok now get thi she is told to find two prophet one who talk a lot and one who doesn t howev she get jay and silent bob instead who give us great perform now on her way to new jersey with jay and silent bob to tri and stop the two angel the th apostl fall out of the sky chri rock and help guid her to find these angel salma hayek play serendip who also help her out along her way azrael jason lee who is a demon is tri to help the two angel out so that they can win bethani linda fiorentino ha to now use the help of all these peopl to tri and stop the angel befor they cheat their way back to heaven lead to a violent and bloodi end that will make you think twice about your faith what a movi it is everyth roll into one an offens offbeat smart and sassi comedi that surprisingli ha a great messag at the end and end up be a feel good movi who would have known kevin had such a soft side on him that could make us know that he is a faith person himself now for those of you who get offend with thi movi realli should not take it to heart ye it may target the cathol commun and bash them a lot but it also seem to rather than go against god and heaven it actual goe with god and kevin give a messag that there is a god thi review may sound confus at first but realli the onli way to understand it is to see thi excel movi kevin goe to new length in thi hilari comedi and give us some great charact with not too much background or studi and rather we start to know the charact as we watch the movi of cours the best and funniest of them all is the onli duo in histori that have made me fall out of my chair laugh and that my friend are jay and silent bob probabl the best charact in movi that i like the star stud cast is amaz and ha some other cameo by georg carlin jeann garafolo and so may more that we start to lose track after a while the script wa written by kevin smith with mani f word in there of cours and a strong emphasi on sexual talk but he also seem to concentr on what is import rather that what isn t and make us laugh at the same time as we think chri rock give a hilari perform and get into hi charact veri well with some classic line linda fiorentino is just perfect for her role and make us believ that she realli is who she is of cours jason mew and kevin smith do a great job as jay and silent bob with some priceless line from jay as well as silent bob alan rickman jason lee salma hayek round out the cast with matt damon and ben affleck in the star role be oscar winner for the classic good will hunt they give great perform here again but matt damon seem just a littl held back and to me did not give it all he could ben howev wa all out and got veri much into hi charact as well as the stori the movi s onli big flaw is that it ha a few unfunni line and some slow part to go along with it howev the direct by kevin and the script by kevin as well as the priceless perform by mani of the cast member dogma stand as a new classic and i think i can safe compar it to clerk while be funni at time in the end it becom a seriou movi with an import messag that some may not agre with but can t deni it dogma will offend peopl especi deepli religi peopl but for those of you who are open mind and want to see some veri funni materi then thi is the movi for you all kevin smith fan must see ,1,1
435,befor the remak of psycho appear we ve got to suffer through thi remak of an earlier hitchcock film dial m for murder as usual hollywood ha fill it with glitz and big name star and it all amount to a loud sound noth the film open with emili paltrow and david viggo mortensen have fun in an loft apart the problem is paltrow is marri to stephen dougla who is not too happi when he discov thi affair if i wa paltrow though i d definit go with mortensen less wrinkl anyhow stephen approach david with an interest proposit he ll pay him to kill hi love wife mortensen agre but the murder goe awri and the twist keep on come as the film progress unfortun the film dosen t progress veri fast in fact it move like a tortois with arthriti read veri veri s l o w the plot move nowher fast and onli becom excit in veri short burst not too good for a thriller also the perform apart from dougla are below par paltrow show immens talent in seen and slide door is strang stilt even unconvinc in thi movi mortensen is a littl bit better come across as a younger dougla but hi role isn t meati enough to show all hi talent which leav dougla to waltz away with the film which is doe howev i doubt dougla find it veri hard to play a stogi smoke drink woman with a creepi undersid also pop up in the film is david suchet play a shifti look detect again it s not a charact we re see on the screen it s david suchet the director who bought us the fugit pile on all the flash techniqu such as zoom in s quick cut etc the light is also interest howev look can t save thi film from the depth of mediocr and the film seem to work better in a singl set anyway the screenplay is o k but there s some hackney sub plot about dougla be a ruthless player on wall street again and the end is surprisingli stupid and clich the charact also make incred dumb move especi paltrow and stephen appear to lose all intellig in the last reel with a combin of no tension drama or decent charact a perfect murder is a failur all round and an incred disappoint there are a few bright moment but they are far and few between the last thing a thriller should be is bore and although the film just bare manag to keep your interest thank to michael dougla you wouldn t be miss anyth if you decid not to watch a perfect murder overal rate review by david wilcock you know for kid norvil barn ,0,0
436,trail the success of brit humour in the movi industri with the like of the semi dramat the commit and the nearli slapstick a fish call wanda the full monti is one film which deliv the depth of the former and the humour magnitud of the latter the film open with a narrat documentari reel show the improv econom and live standard of sheffield in the s then cut to the harsh realiti of the present sheffield ha becom some sort of a semi slum with the onli visibl increas in anyth wa the amount of layoff from steel factori a onc flourish industri gaz carlyl spend most of hi time in the worker s club a sort of place where jobless peopl sit around to wait for job offer he and hi plump friend dave addi as well as their former foreman gerald wilkinson have been sit around the club for month without ani call for duti what seemingli wa just a pass hard time for gaz suddenli transform itself into desper when he can not afford the pound of child support money to hi ex wife suddenli find himself face the possibl of lose custodi of hi son he goe on to concoct an enterpris wild idea to get the money he desper requir dave and gerald too have problem of their own on top of hi lack of employ dave is also face with the paranoia of hi wife leav him becaus of hi current financi state as well as hi plump appear while gerald have been cheat on hi wife by not tell her of hi layoff for as long as month leav home for work when he wa actual a long stand member of the worker s club there we have it peopl with real problem and a not so practic solut for them gaz manag to get the support from them and sure enough they manag to get a few other poor jobless bloke to join in their gag to perform a strip act at the local pub in gaz s own word while look at an add for a strip act featur hunki beauti men if women are will to pay for thi they sure as well will pay for real men the full monti is veri simpl in natur and not a trace ambiti at all it is a small film which delv in the harsh realiti of unemploy and the desper it drive peopl to it also is a veri light movi to watch despit the theme it delv in becaus it ha a lot of human factor go for it never for onc wa it tri to be manipul at all the full monti wa true to itself all the way while the hilar level of thi film soar unexpectedli high audienc will find that they are in no way be cheat of a laugh someth lack in mani comedi film wannab from hollywood other than carlyl who act as the psychot begbi in trainspot the rest of the actor were definit veri new to me on screen howev the act present in thi film is more than satisfi carlyl s work here is a stark contrast to hi charact in trainspot impli real act skill and flexibl on screen kudo to the peopl involv in thi film especi to director peter cattaneo for be abl to put togeth an excel film which is ha so much potenti in end up as your just anoth stripteas alreadi a critic and financi success for such a small film the full monti is a humbl film which deserv applaus throughout while titan manag to feast the eye and soul in an epic way the full monti give one the same satisfact in half the time ,1,1
437,thi is the first film in what would becom the most success seri of horror film of all time a fair warn to those of you who might be inclin to watch thi movi for the first appear of everyon s favorit goali mask wear homicid maniac jason the guy who singl handedli control the overpopul problem around the crystal lake area doesn t start hi quest to find the most interest household item with which to kill someon until the sequel while he doe have a small role in thi film we the audienc have to depend on anoth blood thirsti maniac to rack up the bodi count the plot like everi other friday the th movi goe someth like thi craze killer murder as mani unsuspect teenag as he she it possibl can in the space of a minut movi the reason that the afor mention unsuspect teenag come into contact with the bloodthirsti killer are usual of littl import to the stori but for those of you out there that might actual care about such trivial matter in a movi such as a plot here are the basic a bunch of unsuspect teen get a summer job at a long close summer camp they are day away from the arriv of the kid and they are spend their time fix the place up and make sure it is readi for the kid sadli they start be butcher one by one by the bloodthirsti killer at thi point i would usual say someth about the qualiti of act direct or mayb someth about the high qualiti of the product sinc i m not go to do that feel free to assum that if i did it wouldn t be posit i will say that thi movi look as if it wa made for about a hundr buck and that includ the actor salari if you are use to recent horror film like scream you are in for a bit of a surpris the onli save grace for friday the th is that it wa realli the first of it kind with the killer take real pride in their work use as mani method of murder as they could none of thi singl murder weapon stuff life that unimagin leatherfac in chainsaw massacr or the creativ stifl imagin of halloween s michael myer who just use brute forc or a realli big kitchen knife nope in the friday the th movi you can alway count on the killer take great pride in hi work one fun fact about thi movi is that the cast includ a veri young kevin bacon although after thi movi it is a wonder he ever work again the main reason to see friday the th is if you want to watch all of the seri from the begin if not stick with the later film with jason everyon s favorit hockey fan friday the th is the sort of movi that is fun to sit down and get a coupl of scare from just don t sit down expect a whole lot ,0,0
438,these day the lack of origin in hollywood reflect itself in the delug of remak but onli a few year ago befor we craven publicli made fun of the practic sequel had been more popular among hollywood produc sequel also use to be popular among director and movi star whose career went south the way to regain popular and prestig they thought wa the use the same formula charact and stori line that brought them success in the first place one of such celebr wa eddi murphi black comedian of s whose career wa in big declin dure the first part of thi decad in order to return to the spotlight he chose to resurrect the franchis creat by hi most popular film beverli hill cop action comedi that had alreadi spawn the sequel in seven year later for the third instal he use the directori servic of john landi anoth fade star with whom he success collabor twice in trade place and come to america thi time howev third time wasn t the charm and beverli hill iii wa failur eddi murphi had to wait few more year for real comeback eddi murphi here play axel foley fast talk streetwis detroit policeman who raid illeg chop shop the routin polic action end in tragedi when the crimin kill foley s boss determin to bring the killer to justic foley realis that their leader is elli de wald timothi carhart when it turn out that de wald happen to be secur chief for wonderland theme park in lo angel foley goe back to lo angel there with the help of hi old friend local policeman rosewood judg rheinhold foley would clash with money counterfeit ring ten year ha pass sinc the origin and time are definit differ in thi decad the contrast between blue collar detroit and yuppi beverli hill which provid a lot of gag in film simpli doesn t work screenwrit steven e de souza provid anoth conflict thi time between the childish silly of the good guy and busi like profession of the bad guy sinc foley belong to the former hi charact had to watch hi languag and the tone of the film in gener is more infantil unfortun thi film still belong to action movi genr and there is too much violenc for littl children nice exampl is the humor scene in the begin which turn into standard ramboesqu bloodbath unlik donner with the lethal weapon seri landi simpli can t balanc the comedi with regular action and the result is a film that fail in both aspect action scene are sometim interest but not too spectacular at the end sceneri of wonderland is more fascin than the action itself humour on the other hand fall flat to make even wors some minor charact from film get unnecessari and sometim irrit overexposur especi art expert turn into arm dealer play by bronson pinchot in the end although the film provid some entertain viewer at least critic one would probabl be happi to know that there aren t ani plan for beverli hill iv ,0,0
439,thi is the kind of movi that make one appreci disney s live action georg of the jungl tarzan and the lost citi the latest attempt to bring edgar rice burrough s legendari hero to the big screen is one of the most inept and ill time of ani tarzan adventur so far badli conceiv and poorli execut tarzan and the lost citi appear head for a quick trip to video store shelv i have no idea whi the produc chose now to bring back tarzan it s not as if there are legion of new fan clamor for hi next movi furthermor it s even more curiou that thi film is rate pg which by definit rule out ani sex or explicit violenc and while i m not advoc the excess embrac by the bo derek version of the stori tarzan deserv a slightli more adult approach than the one use in the embarrass product of cours no tweak of the content to chang the rate could have save tarzan and the lost citi sinc the film s troubl origin with the script and were propag all the way down the line imagin georg of the jungl strip of all intent humor and you have a fair idea of what thi tarzan is like with it uninspir action and tepid adventur sequenc the film bare regist a puls anyon in search of a rel entertain famili jungl adventur should check out the version of the jungl book which use the same basic element to much better effect the onli worthwhil element of tarzan and the lost citi is the pretti sceneri which unfortun includ the two lead actor the film doesn t attempt to re tell the origin stori the think is that it ha been done often enough instead tarzan and the lost citi introduc us to lord graystok a k a john clayton a k a tarzan the ape man casper van dien sever day befor hi marriag to ladi jane porter jane march he is live happili in england enjoy the benefit of be a land own nobl meanwhil in central africa the dastardli nigel raven steven waddington a self proclaim scholar and explor believ he ha found the way to the lost citi of opar which he call the cradl of civil on the way there he and hi band of mercenari do all sort of nasti thing like burn nativ villag to earn the wrath of the local one shaman determin to stop raven from unearth opal send a mystic messag to tarzan for help with ladi jane follow close behind he return to the jungl where he wa born it patent obviou that casper van dien one of the pretti boy hero of starship trooper wa not hire on the basi of hi act abil with hi plastic facial express monoton voic and complet inabl to make convinc anim nois hi rang rival that of steven seagal hi pec howev are impress and director carl schenkel make sure that he is given everi opportun to show them off jane march on the other hand ha to keep her shirt on which may be a first for her some six year ago march give a solid perform in jean jacqu annaud s steami the lover sinc then she made the career kill decis of appear opposit bruce willi in the color of night which exploit her everi act defienc tarzan continu thi trend march may be attract but at least judg by thi perform she can t act meanwhil steven waddington ha seriou troubl summon up the menac necessari to be a realli detest bad guy instead he turn out to be littl more than a nuisanc the stori line is pure formula which ha larg been true throughout the year for almost all of the tarzan movi the problem is that thi one seem so childish and lifeless the romant element are all contriv in fact ladi jane s presenc is necessari onli so she can be captur and subsequ rescu by her buff fianc the special effect are truli bottom of the barrel includ some laughabl bad men in ape costum appar animatron were too expens for thi product and of cours as with all jungl movi there are the obligatori cute anim over the year the legend of tarzan ha been one of the most popular sourc for film seri materi the most famou ape man wa johnni weismul but no less than two dozen other actor have essay the part includ gordon scott who is wide believ to be the best actor to tackl the role weismul made tarzan featur van dien will probabl fall short of that number and have seen tarzan and the lost citi i would argu that the movi go public would have been well serv if he had miss by ,0,0
440,sometim the green mile seem sooooo long inde and ani filmmak with a three hour movi who end it with that gem of dialogu should expect to see it quot in a review on a more posit note let me add that sometim the green mile is almost good enough to make us forget it length the mile in question green due to it fade lime color linoleum lead from the prison cell to old sparki the electr chair where execut were carri out at louisiana s cold mountain penitentiari in paul edgecomb tom hank you ve got mail is the head guard of e block otherwis known as death row keep hi prison calm as they await the carri out of their sentenc is hi primari respons it is a respons which he capabl deleg to the other guard on hi watch by insist they talk to the convict instead of yell at them thi practic lead to an unusu camaraderi between the guard and the men behind their bar into hi charg come one john coffey michael clark duncan armageddon a seven foot tall gentl giant who ha been convict of the rape and murder of two young girl immedi paul sens someth differ about thi prison perhap it the way he ask for a night light becaus he is frighten of the dark or perhap it is the mystic heal power he demonstr as he take back paul s bladder infect therebi restor him to health base on steven king s serial novel the green mile doe offer other charact who have stori to be told eduard delacroix michael jeter patch adam is a frail cajun convict who befriend and train a mous to do circu trick perci wetmor doug hutchison a time to kill is a young and sadist guard sit on a transfer to a more lucr posit becaus he ha yet to see a prison fri up close and hal moor jame cromwel babe pig in the citi is the compassion warden for whom despit all the execut he s wit death never loom as larg as when hi own wife wa diagnos with a tumor while it is mr hank everyman perform at the center of the film which give it the anchor to hold our interest for minut it is the perform of hi support cast that are most worth note all involv do credibl work in their respect role most especi mr duncan who turn in an impress fulli realiz character if onli the stori were more credibl writer director frank darabont the shawshank redempt ha craft a flaw fantasi allegori of sort one which is more spiritualist than spiritu reli on a preternatur mystic rather than a genuin and godli spiritu power mr darabont also overplay hi hand consider in the manipul of our affect toward and associ with hi charact wa it an accident omiss that the first two inmat who walk the green mile were be punish for crime never disclos by not know the reason for the condemn convict presenc on e block the audienc never get the sens of the justic which is be carri out make the death penalti appear cruel and unwarr thi is especi true dure the gruesom depict of the second execut which wa horribl botch much ha also been made of coffey s christ like abil to heal but unlik the numer heal which are record in the scriptur coffey s power are shroud in mysteri take on the feel of a circu trick coupl with a voodoo like i feel your pain transfer in contrast there is no mysteri associ with the heal that is from god the genuin gift of heal list in corinthian is just one of the nine manifest of holi spirit and can be oper by ani spiritu instruct man or woman in accord with the knowledg and wisdom of god true spiritu heal with few except requir the commit believ of both the healer as well as the one be heal such believ come not from the shroud secret of mystic but from the reveal word of god ,1,1
441,if there is one thing that bother me about hollywood film it s their predict end the devil s advoc ha the atyp hollywood end when everyth that should happen doe unfortun for the devil s advoc thi end nearli collaps in on itself and ruin the entir film nevertheless the film doe provid two and a half hour of pure entertain note to self kill whomev wa in charg of the preview for thi film i don t think i wa quit prepar for thi movi becaus the trailer made it appear to be some supernatur horror film about satan well it doe contain thi element but what is not mention in the ad is the other plot element and seemingli more interest one at that the devil s advoc begin in florida with an ongo trial in session kevin lomax keanu reev is the defens attorney work for a client whom ha been accus of rape a young girl he end up with a not guilti verdict despit an emot testimoni from the victim heather matarazzo he leav the courthous with hi love wife mari ann charliz theron where he is approach with an offer to travel to new york citi to help choos a good juri he accept mainli after see the paycheck he will receiv and he fli to new york with hi wife after prove hi worth for select juri and hi perfect win streak in court the head of the firm john milton al pacino ask him to work perman as a crimin lawyer he gracious accept where he is treat almost as a god he is given an incred apart which is bigger than my entir hous now and a hefti paycheck hi life seem to be on the rise and of cours hi life suddenli begin to waver and slowli declin he is attract to fellow employe christabella conni nielson and hi wife begin to feel veri lone in her larg apart mari ann take up a friendship with a neighbor who alway give advic especi if it is not want meanwhil kevin nab a case surround alexand cullen craig t nelson who appar murder three peopl he spend hour upon hour with thi case while forget hi love wife who may or may not be go insan all of thi while john milton may or may not be the devil himself after a while thing turn complet upsid down as kevin s wife claim to have seen monstrou imag superimpos on her friend a fellow employe is murder in the park and hi mother judith ivey reveal inform about kevin s real father is it all just a big nightmar or is john milton realli satan play trick with kevin s life the devil s advoc play out fairli straight forward but for some odd reason the screenwrit want to surpris everyon by give us someth we don t expect is thi surpris conclus suppos to make us feel good and go home without feel depress or disturb if so the devil s advoc mess up complet and iron i felt more depress becaus of the end as is now than i would have if it had end ten minut earli i went into the devil s advoc expect a shock horror film and that is exactli what i got i wa settl in to be disturb mental and emot and that is what i got but what wa the most disturb and horribl aspect of the movi is the poor end did i mention that i didn t like the end the produc of thi film take you on a thrill roller coaster ride and just as it is end they pull the rug out from under you film like seen and the usual suspect can surviv with thi surpris end becaus it is expect more or less we know it is go to end in an unpredict way the devil s advoc on the other hand end unpredict not from us know a lot but know noth at all if that is confus i recommend watch the film and then read that again as for the film overal i enjoy the entir first two hour be drawn in by a terrif charact studi and then ad the supernatur plot to increas the tension build from the charact studi the film run like a well built clock slowli build until final explod with a highli charg climax and an unpredict one at that and then you settl in for a nice resolut which doe not occur it wa at thi point that i felt cheat take us on a terror ride of intrigu we follow kevin lomax around as he is the centerpiec of the film everyth occur from hi perspect he is our represent on screen sort of but we are forc to wit a conclus which make most of the film seem like a game i don t want to spoil the end so all i can say is go see the film and decid for yourself perhap the most shock thing about the devil s advoc is the extrem amount of everyth it earn it r rate for a reason there is plenti of nuditi sex violenc gore and then you have gore violenc sex and more nuditi thi film realli isn t subtl about anyth show us everyth it actual surpris me that thi film did not receiv an nc rate as it is quit harsh howev the movi doe have it merit and nuditi and sex are among those i don t condon sex and nuditi in film but if it there i might as well enjoy it the biggest merit of thi film is also the most interest to watch the confront between kevin lomax and john milton are entertain but what stand out amidst thi extrem hatr is the declin of the wife mari ann portray by the extrem effect charliz theron mari ann s problem are incred intens and i found myself want to wit her declin thi may sound uncar but i want to watch becaus i felt sorri for her she is the most interest charact on the screen who is forc into a world where she is not want someth the devil s advoc contain actual shock me for reason other than extrem violenc and nuditi especi for a film of thi natur the stori actual ha someth to say about human in one of the last scene john milton explain to kevin lomax the game god play with hi children he is satan of cours he comment that it is human natur to lust and loath in vaniti then god set up rule which contradict human natur thi semi religi bash is more humor than frighten what milton say is so true about our societi that i found myself laugh out loud partial think it wa funni but patial realiz it wa true these moral dilemma are present throughout the devil s advoc give it an ad depth mani film skip over in their write but i m sure they came straight from the novel it wa base on when a film ha someth to say about our societi it deserv to be watch the cast of the devil s advoc is one of the highlight as we see memor face and they put spin on those memor face we don t expect heather matarazzo make a brief appear as the terror victim in the open court case and she doe a great job probabl the big surpris of thi film is keanu reev he ha proven himself an uneven actor success such as speed and bomb such as johnni mnemon but he top himself with thi perform i have never seen him more believ to date al pacino is of cours the scene stealer hi devilish perform is equal to those of jack nicholson the witch of eastwick and max von sydow need thing he could have easili gone too far over the top in mani scene but he remain complet believ if that is the correct term jeffrey jone mostli known as the princip in ferri bueller s day off also give a good perform as eddi barzoon judith ivey manag a credibl perform as the mother who hold a secret to kevin s past conni nielson is veri effect in her role and she also appear nake sever time one familiar face with a twist wa coach star craig t nelson who give a veri good perform the devil s advoc is rate r for sexual nuditi violenc languag and some gore at minut thi film move along fairli quickli for the first two hour i sat complet engag in the good perform and strong charact the technic qualiti is also remark with great special effect and a good music score director taylor hackford ha manag to creat a veri disturb motion pictur onli to ruin a good chunk of tension with the final fifteen minut i guess my biggest problem with the end is the fact that i went into the theater expect a disturb film and hackford gave me just that for a long time but just befor the end he got jitterish and reli on the hollywood safeti net in order to make hi film more mainstream person i would have prefer it end fifteen minut earli ,1,1
442,after be hypnot a man believ there is a ghost in hi hous the review two low key summer horror film have becom surpris financi success thi year the blair witch project and the sixth sens each ha made well over million in north america base on a combin of strong word of mouth and clever advertis if a film s box offic take were base primarili on it qualiti stir of echo would join blair and sens in gross far more money than expect for it is as scari if not scarier than the other two writer director david koepp ha given artisan entertain the folk who distribut blair witch a second creepi hit the stori get go after tom witzki bacon an averag blue collar dad get hypnot by hi wife maggi s erb sister lisa dougla at a parti while the hypnosi goe as expect to the parti goer it trigger someth in tom s head thing begin to chang around him blink red light let off a strang hum for exampl and he fight to stay in control of hi own sens where these experi take tom maggi and their son jake cope who tom think might have some answer is down a dark path that will scare and disturb you david koepp keep the action local the major of the action take place at tom s hous or just down the street by keep thing at home koepp is abl to proceed without have to resort to ani clumsi segu montag of drive down road as we move from one citi to anoth etc unfortun the dread and spooki of stir of echo are frequent interrupt by moment of leviti humour can take the tension away from a scene faster than ani shoddi special effect or poor act sever tens moment becom complet diffus by a few misplac joke also there are a coupl of plot develop that are left unresolv though to mention them would be to give too much away kevin bacon handl the duel task of play an everyman and a man lose hi saniti admir hi total lack of understand of what is happen to him is believ as are the reaction from hi wife maggi kathryn erb is given a role meatier and better written than that of most wife who can no longer handl her husband part while it is still a support role her maggi is move as she watch both her husband and her son enter what she call a privat club that i m not invit to where they whisper about thing all day long as jake zachari cope equal the perform of haley joel osment in the sixth sens but get less screen time both children manag the same trick make the audienc creep out by their appar accept of the way thing are fan of blair and sixth sens will almost sure love stir of echo it combin the dread of blair a creepi close in feel thank to cinematograph fred murphi and great perform by the whole cast specif bacon to give the fall it first genuin scari film if onli they had let up on the unneed funni bit and tweak the plot a bit more thi could have been one of the year s best ,1,1
443,my first exposur to the nightmar on elm street seri of film wa not thi one but in fact the third instal it wa the first to gain a nation theatric releas i didn t see the first film until much later so look back the origin didn t hold a lot of great memori for me sinc i didn t think too much of it when i initi saw it watch it now for a second time confirm that it s an overr horror film that ultim make no sens whatsoev you all know the stori by now child murder freddi krueger robert englund return from the grave by haunt the dream of the children of those who burn him aliv year befor thi first instal doe an adequ job with it s low budget but there s some absurd dialogu and conceptu problem with the stori plu the movi s end understand the result of the studio want the end of the film to have a hook for a sequel render the rest of the film pointless and doe anyon understand what happen to nanci s mother at the end of thi film don t get me wrong though it s not as if a new gener of horror film have spurn me away from the classic most horror movi releas today are just as inan as thi film is horror is a difficult genr to pull off credibl and a nightmar on elm street just doesn t cut it a nightmar on elm street is avail on dvd from new line home video it is avail both as a singl disc and as part of the nightmar on elm street collect box set the film is present in both pan and scan and it s origin theatric aspect ratio of although on the disc that come in the box set onli a widescreen transfer is provid the film ha been digit remast and includ two option for audio a mono mix and a new dolbi digit mix also includ on the dvd is a full length audio commentari track with writer director we craven star john saxon and heather langenkamp and the film s director of photographi other extra includ the jump to a nightmar featur i m sure you can figur that one out the usual cast and crew bio which are from the film s origin press releas kit and notabl leav out robert englund and johnni depp and the film s origin theatric trailer some dvd rom featur are also includ but sinc i don t have dvd rom capabl i can t realli get into that the commentari track is entertain and inform but noth spectacular the first thing of note is that it s the same commentari track that wa on the special edit laserdisc from a few year ago i m not say that s a neg thing just point it out everyon seem enthusiast about be there with the possibl except of john saxon who just doesn t say much at all most of the time you ll forget he s even there everyon els talk realli quietli though for some reason as if becaus they re comment on a scari movi that they need to stay as quiet as possibl the bonu disc with the box set call the nightmar seri encyclopedia featur about minut worth of interview relat to the first film of the seri also includ is the origin theatric trailer and two altern end to the film howev you can onli access one easili the other is hidden in what s call the labyrinth which might possibl be the most annoy featur of a dvd ever creat basic it s an interact game of sort where you wander through differ nightmar locat look at object which give you access to extra littl snippet of footag interview etc somewher in the labyrinth is the second altern end to the film find it though is both a chore and a bore r ,0,1
444,when robert forster found himself famou again after appear in jacki brown he immedi sign up for a littl film call american perfekt thi wa almost two year ago i wait patient for the film to be releas but it never wa final i forgot about it the other day though while i wa perus the select of the local video store i stumbl upon you guess it american perfekt i immedi rent it and with a certain amount of glee rush home to view it have now seen the film i understand whi it never saw theatric releas american perfekt is a jumbl mess the storylin is non exist it took me half the movi just to figur out what wa go on and at that point the onli thing i realli knew for sure wa that the movi wa never go to introduc a plot of some sort it want to get by on quirky and so call charm alon and it just doesn t work robert forster play a psychiatrist who pick up amanda plummer and they head off on the road togeth along the way to no discern destin they run into all sort of kooki and wacki charact i suppos thi free wheel no plot style is suppos to give the film an element of danger and excit but all it did wa make me sleepi i m all for tri new thing within the realm of film but not at the expens of coher noth in thi movi make sens the action of the charact go unexplain even when they re truli bizarr i ll give you an exampl without give too much away david thewli ha a part as a drift con man at one point mid way through the movi he run forster and plummer off the road with hi car as he pass them we see that hi face is cover in blood do you think we would get an explan as to what happen to him you would think so wouldn t you american perfekt is a wast of time noth is gain from watch thi movi except mayb a migrain and if you do rent it don t bother tri to figur out what s go on in the hope that everyth will be resolv by the end thi doesn t happen and no explan is given for the misspel of perfect either ,0,0
445,summer movi are by natur dumb affair that are usual made for some quick enjoy and to make money wild wild west the latest will smith affair follow much the same formula except that it is dumber and less enjoy than most summer movi will smith play jim west a black sheriff with a nice line in sunglass he is call by presid grant kline to go on a mission to find out whi top govern scientist are disappear west is pair up with scientist artemu gordon kline again and the two track the miss scientist to a legless mastermind name dr loveless branagh with a zani moustach befor i pile on with the mani neg in thi sorri affair i ll give it a chanc with the posit there s a nice credit sequenc the product design by bo welch is pleas to the eye and the special effect are decent enough there s also a pleasant soundtrack buri deep in the dross are one or two amus joke and salma hayek pop up as the femal interest which is alway nice to see apart from these factor though noth els in wild wild west work firstli there s littl chemistri between smith and kline who appear to be in it pure for the money one would expect zinger pass between the two none aris both of them plod through the below standard plot know that there is a pay chequ wait at the end not even kenneth branagh provid much entertain although he is over the top the materi doesn t present much opportun for branagh to be truli crazi therefor he just come across as loud as obnoxi the onli enjoy perform come from the sexi salma hayek who is given so littl screen time it s embarrass she appear to be in the film to mere show off her bodi and be ogl at by kline and smith her charact also chang at a whim to fit the mechan of the script and there is no sens of realism about the charact the humour in the film is also veri off will smith put a littl spin to hi daft line in men in black here not even smith could save the humour on display the script larg boil down to insult that aren t veri funni and one liner that bare rais a smirk it s also somewhat racist although it doesn t intend to be with one scene with jim west tri to wisecrack hi way out of a lynch and actual say slaveri is good to save himself it s not a funni scene and the whole thing come off rather uncomfort the film also make the tragic mistak that a man in thi case kline in a dress is automat unfunni it isn t but the wild wild west make thi joke even more pain to watch through pure inept there s also problem with the plot jim west and artemu gordon get caught up in all kind of sticki situat but the way they get out of them are alway unsatisfi and reli pure on luck rather than audienc pleas skill plot element are introduc into the film and then thrown away just as quickli the main piec of the stori a foot mechan steam driven spider devis by loveless look rather impress but there s no particular reason whi it should be built whi not loveless build a great big tank instead of an ungainli fragil piec of machineri that s just beg to be blown up director barri sonnenfeld alway ha a breezi look to them with some nice camera trick but even thi is miss from thi stilt affair wild wild west could have benefit from sonnenfeld whack out style of direct but not much of it is evid make thi film drag out even more it s a sad thing when four credit screenwrit a talent director and a will star can t make a film work and eventu wild wild west collaps under it s sexist mildli racist unfunni weight ,0,0
